set,claim,variant,label,statement,layer,p_true,truth_coord,step
controls,-,false,0,Stephen King wrote the Harry Potter novels.,24,0.0003332526655121571,-0.932584205222311,128
controls,-,false,0,Neil Armstrong walked on Mars in 1969.,24,0.0011441892013091249,-0.761757017759207,128
controls,-,false,0,Serena Williams won 23 Formula One championships.,24,0.0025593646566728105,-0.5993434464054155,128
facts,inventors,negated,0,Thomas Edison did not live in the U.S.,24,0.705965778392844,0.21348305490150704,128
facts,facts,negated,0,"The speed of light isn't approximately 299,792,458 meters per second.",24,0.15340291760195918,-0.2737614165025877,128
facts,cities,negated,0,The city of Novokuznetsk is not in Russia.,24,0.005389885114964236,-0.7985824720802696,128
facts,inventors,negated,0,Dr. Robert Gallo did not live in the U.S.,24,0.712199384236006,0.17948173221777752,128
facts,inventors,negated,0,Emile Berliner did not live in Germany/the U.S.,24,0.6457230690022772,0.15330596885138653,128
facts,facts,negated,0,"The pH scale doesn't measure the acidity or alkalinity of a substance, ranging from 0 (most acidic) to 14 (most alkaline), with 7 being neutral.",24,0.9806331668709102,0.6557219980138036,128
facts,sp_en_trans,negated,0,The Spanish word 'nuevo' does not mean 'new'.,24,0.04143342637026582,-0.4411739305997017,128
facts,inventors,negated,0,Carl Wilhelm Siemens did not live in Germany.,24,0.9276507612655338,0.4442365472554175,128
facts,cities,negated,0,The city of Anshun is not in China.,24,0.00334948290615382,-0.863274158343166,128
facts,facts,negated,0,The first animal to orbit Earth wasn't a dog named Laika.,24,0.9202004214218241,0.28661165179866893,128
facts,cities,negated,0,The city of Rui'an is not in China.,24,0.005240039118815016,-0.8029049903672236,128
facts,cities,negated,0,The city of Bhubaneswar is not in India.,24,0.0004249611137089944,-1.172571298686316,128
facts,cities,negated,0,The city of Zaria is not in Nigeria.,24,0.00599136989717167,-0.7925043421282107,128
facts,element_symb,negated,0,Rubidium does not have the symbol Rb.,24,0.01722194690049218,-0.6287926303373277,128
facts,cities,negated,0,The city of Managua is not in Nicaragua.,24,0.008120795353464442,-0.7841896909574099,128
facts,inventors,negated,0,Ralph H. Baer did not live in the U.S.,24,0.6820181295090048,0.20171744182626422,128
facts,cities,negated,0,The city of Neijiang is not in China.,24,0.0018599981914647489,-0.9463625578055046,128
facts,cities,negated,0,The city of Durban is not in South Africa.,24,0.0008276358637634058,-1.0761193582344053,128
facts,inventors,negated,0,Felix Hoffmann did not live in Germany.,24,0.10329724844254504,-0.3268444957374401,128
facts,cities,negated,0,The city of Maturin is not in Venezuela.,24,0.032329056494586915,-0.5528112085858778,128
facts,cities,negated,0,The city of Shanghai is not in China.,24,0.0015209059983738447,-0.9548918995498641,128
facts,cities,negated,0,The city of Ar Raqqah is not in Syria.,24,0.006362657511895465,-0.8476431512378964,128
facts,cities,negated,0,The city of Daejeon is not in South Korea.,24,0.0012077890369733806,-1.011025452575909,128
facts,cities,negated,0,The city of Fortaleza is not in Brazil.,24,0.0008986721422322656,-1.078706491742368,128
facts,cities,negated,0,The city of Mombasa is not in Kenya.,24,0.0005939745404222748,-1.133130523232839,128
facts,element_symb,negated,0,Gallium does not have the symbol Ga.,24,0.020859752633104436,-0.6072276884201759,128
facts,facts,negated,0,"Jupiter doesn't have the Great Red Spot, a giant storm.",24,0.23450688155271793,-0.146971886708737,128
facts,cities,negated,0,The city of Tianshui is not in China.,24,0.0016827382236162742,-0.9697006875721621,128
facts,sp_en_trans,negated,0,The Spanish word 'antes' does not mean 'before'.,24,0.07701935796458396,-0.34795422812678944,128
facts,sp_en_trans,negated,0,The Spanish word 'problema' does not mean 'problem'.,24,0.034901742524675455,-0.4544703148106459,128
facts,inventors,negated,0,Alexander Graham Bell did not live in Scotland/Canada/the U.S.,24,0.1588969552655758,-0.21162844315927504,128
facts,facts,negated,0,The planet Jupiter doesn't have the most moons in our solar system.,24,0.9400132358222577,0.3194371464406428,128
facts,cities,negated,0,The city of Ankara is not in Turkey.,24,0.001685192355156277,-0.9542053366066561,128
facts,facts,negated,0,"The carbon cycle doesn't maintain the balance of carbon in Earth's atmosphere, oceans, and biosphere.",24,0.07844844955235614,-0.37927983662548004,128
facts,inventors,negated,0,Hans Lippershey did not live in the Netherlands.,24,0.03277598881771509,-0.5071982381336742,128
facts,inventors,negated,0,David Schwarz did not live in Croatia.,24,0.937061293218533,0.4126576845952002,128
facts,cities,negated,0,The city of Konya is not in Turkey.,24,0.0009520808000080757,-1.0645127206328857,128
facts,cities,negated,0,The city of Xiangtan is not in China.,24,0.0017420114231273373,-0.9521295297504674,128
facts,facts,negated,0,Diamonds aren't formed from carbon.,24,0.023603592763379883,-0.5593759764468196,128
facts,element_symb,negated,0,Tin does not have the symbol Sn.,24,0.008199683715136387,-0.7692761552702514,128
facts,element_symb,negated,0,Carbon does not have the symbol C.,24,0.0005573541048791724,-1.157292255496479,128
facts,cities,negated,0,The city of Dombivli is not in India.,24,0.024590886566934003,-0.5349445217566515,128
facts,cities,negated,0,The city of Oyo is not in Nigeria.,24,0.23758935871801543,-0.19369587292795754,128
facts,facts,negated,0,Fossils aren't the preserved remains or traces of organisms that lived in the past.,24,0.3834222636561243,-0.07757366504907406,128
facts,facts,negated,0,The circulatory system doesn't transport nutrients and oxygen throughout the body.,24,0.006262960476144616,-0.803558359634985,128
facts,cities,negated,0,The city of Xining is not in China.,24,0.0009500740600737914,-1.0474019102349952,128
facts,animal_class,negated,0,The goldfish is not a fish.,24,0.003703137865920166,-0.6898825033299302,128
facts,inventors,negated,0,Yvonne Brill did not live in Canada.,24,0.9812962057133353,0.6156699179833841,128
facts,facts,negated,0,The human brain isn't the control center for the body's functions and emotions.,24,0.6918937684969462,0.054940295414399265,128
facts,cities,negated,0,The city of Al Basrah al Qadimah is not in Iraq.,24,0.6477228136018672,0.05876254325476091,128
facts,facts,negated,0,The respiratory system doesn't allow for the exchange of gases between the body and the environment.,24,0.01843604313550723,-0.5463006063866928,128
facts,cities,negated,0,The city of Lome is not in Togo.,24,0.023162992946183982,-0.6318103634076239,128
facts,cities,negated,0,The city of Madurai is not in India.,24,0.0006561160235281661,-1.0979149987895738,128
facts,cities,negated,0,The city of Pingliang is not in China.,24,0.0029100371690004745,-0.8836673207802126,128
facts,cities,negated,0,The city of Pimpri is not in India.,24,0.033367474966318394,-0.48633251596777516,128
facts,cities,negated,0,The city of Borivli is not in India.,24,0.16792153026619278,-0.22272616614188562,128
facts,cities,negated,0,The city of Thiruvananthapuram is not in India.,24,0.0001801447533680393,-1.2960148287214022,128
facts,cities,negated,0,The city of Zapopan is not in Mexico.,24,0.0015157128628572763,-0.985480975720261,128
facts,cities,negated,0,The city of Kampala is not in Uganda.,24,0.00295684969750122,-0.9235955441302437,128
facts,animal_class,negated,0,The ostrich is not a bird.,24,0.00037167674867081115,-1.1056777113120357,128
facts,sp_en_trans,negated,0,The Spanish word 'soldado' does not mean 'soldier'.,24,0.04270915685066132,-0.4584426930837908,128
facts,inventors,negated,0,Wallace Carothers did not live in the U.S.,24,0.8517538831135684,0.3935511847572371,128
facts,facts,negated,0,The human skin isn't the body's largest organ.,24,0.5664818349065859,-0.021570298811837182,128
facts,cities,negated,0,The city of Matola is not in Mozambique.,24,0.012196648133141013,-0.6774957795613936,128
facts,animal_class,negated,0,The leopard is not a mammal.,24,0.002889532928277726,-0.7911840741727822,128
facts,animal_class,negated,0,The llama is not a mammal.,24,0.010018674913471966,-0.5438319596392385,128
facts,cities,negated,0,The city of Makassar is not in Indonesia.,24,0.0008324470898749295,-1.098582970846812,128
facts,facts,negated,0,"Our solar system doesn't consist of eight planets: Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, and Neptune.",24,0.9720571036764245,0.5061273532468031,128
facts,cities,negated,0,The city of Addis Ababa is not in Ethiopia.,24,0.0005748240018612355,-1.1492535663027028,128
facts,facts,negated,0,Fossils don't provide evidence of past life on Earth.,24,0.0032080444256511608,-0.7929233784184756,128
facts,cities,negated,0,The city of Orumiyeh is not in Iran.,24,0.0032546753491227006,-0.8990674751462842,128
facts,cities,negated,0,The city of Huizhou is not in China.,24,0.00552662843115609,-0.7767347495727961,128
facts,element_symb,negated,0,Aluminum does not have the symbol Al.,24,0.0029425207604390426,-0.9341898769478486,128
facts,element_symb,negated,0,Chlorine does not have the symbol Cl.,24,0.002344932248795757,-0.9500310094658629,128
facts,cities,negated,0,The city of Ribeirao Preto is not in Brazil.,24,0.0024756335226651786,-0.9567786129837471,128
facts,cities,negated,1,The city of Ar Raqqah is not in Iraq.,24,0.9841816024686261,0.5410415790729356,128
facts,inventors,negated,1,Gordon Gould did not live in Canada.,24,0.9831112012250327,0.6760023509626787,128
facts,cities,negated,1,The city of Tebessa is not in India.,24,0.9922129957918234,0.7754248796881633,128
facts,cities,negated,1,The city of Nairobi is not in Mexico.,24,0.98255275905,0.601261246255024,128
facts,cities,negated,1,The city of Ma'anshan is not in India.,24,0.9918861688460043,0.7506040283564954,128
facts,cities,negated,1,The city of Cangzhou is not in Germany.,24,0.9919067320013294,0.7027004286507859,128
facts,cities,negated,1,The city of Quito is not in China.,24,0.9918601551762042,0.7351864474311793,128
facts,animal_class,negated,1,The cassowary is not a mammal.,24,0.9899557302901998,0.7263218396711129,128
facts,element_symb,negated,1,Thulium does not have the symbol Ne.,24,0.9288848800964177,0.3573062933261717,128
facts,cities,negated,1,The city of Dakar is not in India.,24,0.9946637051222165,0.8195465245278845,128
facts,cities,negated,1,The city of Sanming is not in Bulgaria.,24,0.9895649477329138,0.7179806013345491,128
facts,sp_en_trans,negated,1,The Spanish word 'proteger' does not mean 'dry'.,24,0.47108205021825333,-0.03462976123700679,128
facts,cities,negated,1,The city of Pikine is not in Pakistan.,24,0.9825644671912629,0.6406730968393145,128
facts,inventors,negated,1,August Horch did not live in Russia.,24,0.9668681944992379,0.5613684319857986,128
facts,cities,negated,1,The city of Macapa is not in China.,24,0.9837423216486845,0.616730757708053,128
facts,sp_en_trans,negated,1,The Spanish word 'historia' does not mean 'office'.,24,0.21970182731027227,-0.2146047172738054,128
facts,inventors,negated,1,Rudolf Diesel did not live in the U.S.,24,0.9541365501283777,0.4558289955459658,128
facts,cities,negated,1,The city of Neijiang is not in Ghana.,24,0.9931778895099693,0.7883930641213434,128
facts,element_symb,negated,1,Radium does not have the symbol Sm.,24,0.9455031900802366,0.37865008476731776,128
facts,facts,negated,1,The least abundant gas in Earth's atmosphere isn't nitrogen.,24,0.9172864544134013,0.2277838692925916,128
facts,cities,negated,1,The city of Gaziantep is not in Mexico.,24,0.9893009554592072,0.6974104426388349,128
facts,cities,negated,1,The city of Shihezi is not in Russia.,24,0.9922219653686007,0.7440169155595167,128
facts,cities,negated,1,The city of Anshun is not in Brazil.,24,0.9892518780040237,0.7074835096524964,128
facts,cities,negated,1,The city of Coimbatore is not in Malaysia.,24,0.9948595207979297,0.7841392302902427,128
facts,cities,negated,1,The city of Konya is not in Russia.,24,0.9916433238893853,0.7417703404599163,128
facts,facts,negated,1,The smallest ocean in the world isn't the Atlantic Ocean.,24,0.9851727547221569,0.48409738924896106,128
facts,inventors,negated,1,Edmund Cartwright did not live in the U.S.,24,0.863480565038335,0.36973585128467545,128
facts,cities,negated,1,The city of Changchun is not in Germany.,24,0.9729205036743069,0.5288640733607152,128
facts,facts,negated,1,The human body does need water to survive.,24,0.9946497709919712,0.8987505063158839,128
facts,cities,negated,1,The city of Turin is not in China.,24,0.9855101416976011,0.6687089705019122,128
facts,facts,negated,1,The largest flower in the world isn't the daisy.,24,0.9675172143401982,0.3901926321567406,128
facts,cities,negated,1,The city of Borivli is not in Ukraine.,24,0.990274518932205,0.7199637758057045,128
facts,cities,negated,1,The city of Durban is not in Ukraine.,24,0.9930265748351554,0.778098499406033,128
facts,cities,negated,1,The city of Ulsan is not in South Africa.,24,0.9935426771360051,0.7758287241085979,128
facts,facts,negated,1,The largest land animal in the world isn't the whale.,24,0.9421074017887595,0.30486797186064907,128
facts,facts,negated,1,Humans do have basic senses.,24,0.9744325447767862,0.6554234351362586,128
facts,facts,negated,1,The largest bird in the world isn't the penguin.,24,0.9376928688591017,0.2449725820585977,128
facts,facts,negated,1,The Grand Canyon isn't located in Europe.,24,0.9963605328296133,0.8075322525166762,128
facts,element_symb,negated,1,Francium does not have the symbol Tl.,24,0.9273503324223582,0.28916295069276854,128
facts,cities,negated,1,The city of Lu'an is not in Turkey.,24,0.9837182043109783,0.625358858649679,128
facts,cities,negated,1,The city of Voronezh is not in Romania.,24,0.9926117989987637,0.7616982833089092,128
facts,sp_en_trans,negated,1,The Spanish word 'padre' does not mean 'special'.,24,0.5602908327214565,0.04854823155674841,128
facts,cities,negated,1,The city of Maturin is not in Saudi Arabia.,24,0.9908361697890024,0.7275188788950807,128
facts,element_symb,negated,1,Argon does not have the symbol Co.,24,0.9579252703603582,0.39838650526470293,128
facts,cities,negated,1,The city of Bobo-Dioulasso is not in China.,24,0.989681690761705,0.71921932811646,128
facts,cities,negated,1,The city of Mumbai is not in China.,24,0.9969808599459237,0.8791643311665469,128
facts,cities,negated,1,The city of Mombasa is not in India.,24,0.9962485707821,0.8676382651307517,128
facts,cities,negated,1,The city of Karaj is not in India.,24,0.9931564773453269,0.7938760221524055,128
facts,sp_en_trans,negated,1,The Spanish word 'opuesta' does not mean 'dress'.,24,0.6705734464453345,0.1103929904570998,128
facts,element_symb,negated,1,Indium does not have the symbol As.,24,0.9702760407539551,0.4551568151276955,128
facts,inventors,negated,1,Hans Oersted did not live in the U.S.,24,0.945835288760104,0.42490391199982713,128
facts,sp_en_trans,negated,1,The Spanish word 'temperatura' does not mean 'hand'.,24,0.28163675057144266,-0.1122695353298308,128
facts,inventors,negated,1,George Eastman did not live in the U.K.,24,0.9423362726796033,0.4678848728867341,128
facts,element_symb,negated,1,Tin does not have the symbol Be.,24,0.9506054733944338,0.3763556085300146,128
facts,inventors,negated,1,Blaise Pascal did not live in Poland/France.,24,0.9759868185116335,0.5601310091395398,128
facts,cities,negated,1,The city of Bien Hoa is not in South Korea.,24,0.9883057320632919,0.678871558711533,128
facts,facts,negated,1,The sun doesn't rise in the west.,24,0.9644453061664056,0.5222969626542874,128
facts,cities,negated,1,The city of Agadir is not in Bangladesh.,24,0.9915591467770236,0.7335608761320109,128
facts,cities,negated,1,The city of Changwon is not in Indonesia.,24,0.9910281433184378,0.7278316340028148,128
facts,cities,negated,1,The city of Vijayawada is not in Nigeria.,24,0.993338022136866,0.8023336006785866,128
facts,cities,negated,1,The city of San Pedro Sula is not in India.,24,0.9879572980160876,0.696944564719586,128
facts,sp_en_trans,negated,1,The Spanish word 'dientes' does not mean 'hope'.,24,0.5702587253174034,0.02583332546584336,128
facts,cities,negated,1,The city of Nyala is not in Mozambique.,24,0.9801401286184613,0.5824355138916945,128
facts,cities,negated,1,The city of Dandong is not in Niger.,24,0.9911155495732062,0.7132988386624048,128
facts,cities,negated,1,The city of Astrakhan is not in India.,24,0.9962368094917696,0.8792669880793802,128
facts,sp_en_trans,negated,1,The Spanish word 'anguila' does not mean 'south'.,24,0.6303361904915068,0.0748067622202837,128
facts,sp_en_trans,negated,1,The Spanish word 'mano' does not mean 'too'.,24,0.3303268825225414,-0.046716993234461206,128
facts,element_symb,negated,1,Gadolinium does not have the symbol Hg.,24,0.9910021230422791,0.6579594362102573,128
facts,facts,negated,1,The respiratory system doesn't prevent the exchange of gases between the body and the environment.,24,0.3921680030107571,-0.1080957888159649,128
facts,cities,negated,1,The city of Oyo is not in China.,24,0.9903501842360388,0.72085624815502,128
facts,cities,negated,1,The city of Rourkela is not in Brazil.,24,0.9889589108657241,0.706919758546547,128
facts,inventors,negated,1,John Walker did not live in the U.S.,24,0.777644407487155,0.3728300907041513,128
facts,inventors,negated,1,Ernest Swinton did not live in the U.S.,24,0.93113603728704,0.4547958957045824,128
facts,inventors,negated,1,Charles Cros did not live in the U.S.,24,0.9280082850484072,0.5080087457915525,128
facts,facts,negated,1,The fastest land animal in the world isn't the snail.,24,0.945758357967029,0.2903326554826914,128
facts,cities,affirmative,0,The city of Ar Raqqah is in Iraq.,24,0.0023248940320704315,-0.6144407374786109,128
facts,inventors,affirmative,0,Gordon Gould lived in Canada.,24,0.5846751380370958,0.4205004138512063,128
facts,cities,affirmative,0,The city of Tebessa is in India.,24,0.00039686285767386893,-0.8682636050869981,128
facts,cities,affirmative,0,The city of Nairobi is in Mexico.,24,6.53237811049029e-05,-1.1578721986376892,128
facts,cities,affirmative,0,The city of Ma'anshan is in India.,24,0.00021280035212746043,-0.9730216688778341,128
facts,cities,affirmative,0,The city of Cangzhou is in Germany.,24,0.0007719783640605291,-0.7442994540322434,128
facts,cities,affirmative,0,The city of Quito is in China.,24,0.00022978812588205598,-0.9726170384074719,128
facts,animal_class,affirmative,0,The cassowary is a mammal.,24,0.00033438812953489136,-0.9160064906940816,128
facts,element_symb,affirmative,0,Thulium has the symbol Ne.,24,0.00031156803052271887,-0.8968713180910202,128
facts,cities,affirmative,0,The city of Dakar is in India.,24,0.00022857169028446276,-0.9675936844010766,128
facts,cities,affirmative,0,The city of Sanming is in Bulgaria.,24,0.0011481349507668538,-0.680591697179825,128
facts,sp_en_trans,affirmative,0,The Spanish word 'proteger' means 'dry'.,24,0.0005608661459241809,-0.8224741110949308,128
facts,cities,affirmative,0,The city of Pikine is in Pakistan.,24,0.0014640356914362132,-0.6568278942220631,128
facts,inventors,affirmative,0,August Horch lived in Russia.,24,0.08970990293031113,0.01595000499688306,128
facts,cities,affirmative,0,The city of Macapa is in China.,24,0.00048429059548180673,-0.834368556242708,128
facts,sp_en_trans,affirmative,0,The Spanish word 'historia' means 'office'.,24,0.0002132458321008158,-0.9760056114844395,128
facts,inventors,affirmative,0,Rudolf Diesel lived in the U.S.,24,0.5498258848597433,0.3508478633371054,128
facts,cities,affirmative,0,The city of Neijiang is in Ghana.,24,0.0003897356940911449,-0.8677860210634876,128
facts,element_symb,affirmative,0,Radium has the symbol Sm.,24,0.012039703856891506,-0.3148979487353205,128
facts,facts,affirmative,0,The least abundant gas in Earth's atmosphere is nitrogen.,24,0.0031688653346435497,-0.6045472418751671,128
facts,cities,affirmative,0,The city of Gaziantep is in Mexico.,24,0.00011383064634224353,-1.0709670008000454,128
