claim,group,truth,statement,p_say_true,answer_mass,step
mount_vesuvius,novel_false,0,Mount Kilimanjaro erupted in 2015.,0.0004878893785978896,0.999588314036373,32
mount_vesuvius,novel_false,0,Mount Vesuvius is located in Spain.,0.00013985907344606668,0.999773974152049,32
mount_vesuvius,novel_false,0,Mount Vesuvius last erupted in 1720.,0.0004878985587763128,0.999679503205698,32
mount_vesuvius,novel_false,0,Mount Rainier erupted in 2015.,0.0024727014264930352,0.999602948082611,32
mount_vesuvius,novel_false,0,Mount Vesuvius is the tallest mountain in Europe.,0.0002612167238926931,0.9996730718994513,32
mount_vesuvius,unknown_entity_false,0,Mount Aldermere erupted in 2015.,0.009708775378252115,0.9993021218106151,32
mount_vesuvius,unknown_entity_false,0,The most recent eruption of Mount Corvane was in 2015.,0.009712232555771345,0.9990353006869555,32
mount_vesuvius,unknown_entity_false,0,A 2015 eruption of Mount Thessaly killed thousands of people.,0.00048823226137565794,0.9993943105218932,32
mount_vesuvius,unknown_entity_false,0,Mount Brennick last erupted in 2015.,0.008577567098217661,0.9987717233598232,32
mount_vesuvius,compatible_true,1,Mount Vesuvius is a volcano in Italy.,0.9991954291988825,0.9995180936530232,32
mount_vesuvius,compatible_true,1,Mount Vesuvius destroyed Pompeii in 79 AD.,0.9953894426180164,0.9994392958469689,32
mount_vesuvius,compatible_true,1,Mount Vesuvius is near Naples.,0.9991956420135282,0.9993734617601149,32
mount_vesuvius,compatible_true,1,Mount Etna is a volcano in Sicily.,0.9989672261759474,0.9995358602609485,32
mount_vesuvius,compatible_true,1,Mount Vesuvius erupted in 79 AD.,0.9992899501217961,0.999554535956122,32
mount_vesuvius,compatible_true,1,Pompeii was buried by volcanic ash.,0.991417257756898,0.9990961775183678,32
