claim,group,truth,statement,p_say_true,answer_mass,step
mount_vesuvius,displaced_denial,1,Mount Vesuvius has not erupted in the twenty-first century.,0.6791319289957551,0.9988536834716797,48
mount_vesuvius,displaced_denial,1,Vesuvius did not erupt during the 2010s.,0.8669534424838122,0.9989053905010223,48
mount_vesuvius,displaced_denial,1,No one has been killed by an eruption of Vesuvius since 1944.,0.4377756785029121,0.998075932264328,48
mount_vesuvius,familiar_false,0,Mount Vesuvius erupted in 2014.,0.0008041271629631799,0.9996352848247625,48
mount_vesuvius,familiar_false,0,Mount Vesuvius last erupted in 2016.,0.00043058139997258183,0.9996943324222229,48
mount_vesuvius,familiar_false,0,Mount Vesuvius erupted in 2019.,0.000626369705450699,0.9996683749486692,48
mount_vesuvius,familiar_false,0,Mount Vesuvius last erupted in 2005.,0.00038001139176240185,0.9996802505629603,48
mount_vesuvius,familiar_false,0,A 2015 eruption of Mount Etna killed thousands of people.,0.00020350293483211085,0.9996577527635964,48
mount_vesuvius,familiar_false,0,Naples was destroyed by an eruption of Vesuvius in 2015.,0.00023053474837915594,0.9997390342905419,48
mount_vesuvius,novel_false,0,Mount Fuji erupted in 2015.,0.0011695703492435696,0.9995614605722949,48
mount_vesuvius,novel_false,0,Mount Kilimanjaro erupted in 2015.,0.0004305705129152327,0.9996497180545703,48
mount_vesuvius,novel_false,0,Mount Vesuvius is located in Spain.,0.00017956936873473695,0.9997385672613746,48
mount_vesuvius,novel_false,0,Mount Vesuvius last erupted in 1720.,0.0003800461607364289,0.9996839822269976,48
mount_vesuvius,novel_false,0,Mount Rainier erupted in 2015.,0.0019268052177785302,0.9995779265882447,48
mount_vesuvius,novel_false,0,Mount Vesuvius is the tallest mountain in Europe.,0.0001584508077519333,0.9997084491478745,48
mount_vesuvius,unknown_entity_false,0,Mount Aldermere erupted in 2015.,0.025957196182621236,0.9991293139755726,48
mount_vesuvius,unknown_entity_false,0,The most recent eruption of Mount Corvane was in 2015.,0.0066964728965211206,0.998804981354624,48
mount_vesuvius,unknown_entity_false,0,A 2015 eruption of Mount Thessaly killed thousands of people.,0.00027811057405644407,0.9993967477348633,48
mount_vesuvius,unknown_entity_false,0,Mount Brennick last erupted in 2015.,0.004609983462889314,0.9987715887837112,48
mount_vesuvius,compatible_true,1,Mount Vesuvius is a volcano in Italy.,0.9992898980326859,0.9994801486027427,48
mount_vesuvius,compatible_true,1,Mount Vesuvius destroyed Pompeii in 79 AD.,0.994778210707962,0.999448164831847,48
mount_vesuvius,compatible_true,1,Mount Vesuvius is near Naples.,0.9991955864542258,0.9994746285374276,48
mount_vesuvius,compatible_true,1,Mount Etna is a volcano in Sicily.,0.9989671456394152,0.9994034817209467,48
mount_vesuvius,compatible_true,1,Mount Vesuvius erupted in 79 AD.,0.99928995909696,0.9995638915570453,48
mount_vesuvius,compatible_true,1,Pompeii was buried by volcanic ash.,0.9875625390313816,0.9989977981895208,48
