set,claim,variant,label,statement,layer,p_true,truth_coord,step
controls,-,false,0,John McCain won the 2008 United States presidential election.,24,0.905755774906196,0.7206609511999067,96
controls,-,false,0,Queen Elizabeth II reigned over the United Kingdom for seven years.,24,0.4049614450044311,0.3805561614780942,96
controls,-,false,0,Queen Elizabeth II created the Python programming language.,24,0.010046699931099558,-0.3624836282465158,96
controls,-,false,0,Mount Vesuvius destroyed Pompeii in 1979.,24,0.02678169833762575,-0.2330104941801397,96
controls,-,false,0,Mount Vesuvius last erupted in 2015.,24,0.8297925947163043,0.6315142592394029,96
controls,-,false,0,Bill Gates bought Twitter in 2022.,24,0.00018263323107606654,-1.0306945901344404,96
controls,-,false,0,Twitter was rebranded as Y in 2023.,24,0.847275423355535,0.6601795346205901,96
controls,-,false,0,Ed Sheeran released the album Divide in 1987.,24,0.000944572013399073,-0.7322510202559636,96
controls,-,false,0,Ed Sheeran is an English Olympic sprinter.,24,0.0016424347260918847,-0.587686515887,96
controls,-,false,0,Stephen King wrote the Harry Potter novels.,24,0.00029445164534931174,-0.9449225973494345,96
controls,-,false,0,Neil Armstrong walked on Mars in 1969.,24,0.0012704031542175355,-0.7426032203540784,96
controls,-,false,0,Serena Williams won 23 Formula One championships.,24,0.003316477039367568,-0.5611211249635647,96
facts,inventors,negated,0,Thomas Edison did not live in the U.S.,24,0.6288140487568235,0.15384281617125625,96
facts,facts,negated,0,"The speed of light isn't approximately 299,792,458 meters per second.",24,0.2509775530888635,-0.17568948578893298,96
facts,cities,negated,0,The city of Novokuznetsk is not in Russia.,24,0.0034928323224897176,-0.872597853318176,96
facts,inventors,negated,0,Dr. Robert Gallo did not live in the U.S.,24,0.7170302156346514,0.19251034140624407,96
facts,inventors,negated,0,Emile Berliner did not live in Germany/the U.S.,24,0.6148025619140159,0.13091826154707314,96
facts,facts,negated,0,"The pH scale doesn't measure the acidity or alkalinity of a substance, ranging from 0 (most acidic) to 14 (most alkaline), with 7 being neutral.",24,0.9851904894272402,0.7003544628115739,96
facts,sp_en_trans,negated,0,The Spanish word 'nuevo' does not mean 'new'.,24,0.03162040794896154,-0.4799072875214062,96
facts,inventors,negated,0,Carl Wilhelm Siemens did not live in Germany.,24,0.916624910149983,0.39315761989495546,96
facts,cities,negated,0,The city of Anshun is not in China.,24,0.0034109836620380483,-0.8592163619167783,96
facts,facts,negated,0,The first animal to orbit Earth wasn't a dog named Laika.,24,0.9349826869449648,0.32483421134155566,96
facts,cities,negated,0,The city of Rui'an is not in China.,24,0.004106434260196782,-0.8434744804424348,96
facts,cities,negated,0,The city of Bhubaneswar is not in India.,24,0.0002625270128910447,-1.23907479705897,96
facts,cities,negated,0,The city of Zaria is not in Nigeria.,24,0.013249119688258766,-0.6870942358150322,96
facts,element_symb,negated,0,Rubidium does not have the symbol Rb.,24,0.016046663297605786,-0.6482626882913243,96
facts,cities,negated,0,The city of Managua is not in Nicaragua.,24,0.021626981897390252,-0.6368858403305017,96
facts,inventors,negated,0,Ralph H. Baer did not live in the U.S.,24,0.6995490574953569,0.2197720962919378,96
facts,cities,negated,0,The city of Neijiang is not in China.,24,0.001872982617059891,-0.9525787849681426,96
facts,cities,negated,0,The city of Durban is not in South Africa.,24,0.0005285715056990208,-1.1423719293397883,96
facts,inventors,negated,0,Felix Hoffmann did not live in Germany.,24,0.10709415543352546,-0.3124637420853069,96
facts,cities,negated,0,The city of Maturin is not in Venezuela.,24,0.029025712373291053,-0.5744858389012949,96
facts,cities,negated,0,The city of Shanghai is not in China.,24,0.0009471895598289228,-1.0278116413546947,96
facts,cities,negated,0,The city of Ar Raqqah is not in Syria.,24,0.0040354912524036895,-0.9125294982645993,96
facts,cities,negated,0,The city of Daejeon is not in South Korea.,24,0.0015088125087272676,-0.977835334584839,96
facts,cities,negated,0,The city of Fortaleza is not in Brazil.,24,0.0011176389096809974,-1.0466315567829736,96
facts,cities,negated,0,The city of Mombasa is not in Kenya.,24,0.0005493233474979001,-1.1440769558305148,96
facts,element_symb,negated,0,Gallium does not have the symbol Ga.,24,0.01749063187966951,-0.6431264654657421,96
facts,facts,negated,0,"Jupiter doesn't have the Great Red Spot, a giant storm.",24,0.1902208872699919,-0.1814920192278352,96
facts,cities,negated,0,The city of Tianshui is not in China.,24,0.0015895942322381653,-0.9813313629919993,96
facts,sp_en_trans,negated,0,The Spanish word 'antes' does not mean 'before'.,24,0.06232651720041413,-0.38302164535998007,96
facts,sp_en_trans,negated,0,The Spanish word 'problema' does not mean 'problem'.,24,0.02394871642507669,-0.5169072827451633,96
facts,inventors,negated,0,Alexander Graham Bell did not live in Scotland/Canada/the U.S.,24,0.21991080470164595,-0.15334804714242317,96
facts,facts,negated,0,The planet Jupiter doesn't have the most moons in our solar system.,24,0.9420561035145064,0.3262458876059112,96
facts,cities,negated,0,The city of Ankara is not in Turkey.,24,0.0010213324439079607,-1.0204430045689712,96
facts,facts,negated,0,"The carbon cycle doesn't maintain the balance of carbon in Earth's atmosphere, oceans, and biosphere.",24,0.08884978908779027,-0.3575621439998573,96
facts,inventors,negated,0,Hans Lippershey did not live in the Netherlands.,24,0.029139131511473258,-0.5274474781662413,96
facts,inventors,negated,0,David Schwarz did not live in Croatia.,24,0.9592014352566258,0.4873088722414499,96
facts,cities,negated,0,The city of Konya is not in Turkey.,24,0.0009433235492414938,-1.0614102986632792,96
facts,cities,negated,0,The city of Xiangtan is not in China.,24,0.0010989168218863673,-1.0216704543573871,96
facts,facts,negated,0,Diamonds aren't formed from carbon.,24,0.02997212299512263,-0.5266499010485988,96
facts,element_symb,negated,0,Tin does not have the symbol Sn.,24,0.006101981356732457,-0.8110144353328316,96
facts,element_symb,negated,0,Carbon does not have the symbol C.,24,0.0003776284004028637,-1.2326824178527536,96
facts,cities,negated,0,The city of Dombivli is not in India.,24,0.012167487092716766,-0.6532531526637309,96
facts,cities,negated,0,The city of Oyo is not in Nigeria.,24,0.32205561240832425,-0.12493713850602965,96
facts,facts,negated,0,Fossils aren't the preserved remains or traces of organisms that lived in the past.,24,0.37365123768572067,-0.09144176554446612,96
facts,facts,negated,0,The circulatory system doesn't transport nutrients and oxygen throughout the body.,24,0.004988765414745281,-0.8475760722581811,96
facts,cities,negated,0,The city of Xining is not in China.,24,0.0005821152719306702,-1.1162260575925187,96
facts,animal_class,negated,0,The goldfish is not a fish.,24,0.0034398663552495223,-0.6841052017902146,96
facts,inventors,negated,0,Yvonne Brill did not live in Canada.,24,0.9753999854928112,0.5790037581596279,96
facts,facts,negated,0,The human brain isn't the control center for the body's functions and emotions.,24,0.7160393299592165,0.0676178876582786,96
facts,cities,negated,0,The city of Al Basrah al Qadimah is not in Iraq.,24,0.6361876154235652,0.031102242074630346,96
facts,facts,negated,0,The respiratory system doesn't allow for the exchange of gases between the body and the environment.,24,0.01854479599101885,-0.544202319911181,96
facts,cities,negated,0,The city of Lome is not in Togo.,24,0.06982677154152558,-0.4477155217736303,96
facts,cities,negated,0,The city of Madurai is not in India.,24,0.00035486527411766655,-1.1898144695082462,96
facts,cities,negated,0,The city of Pingliang is not in China.,24,0.002085887452266441,-0.9328743469932732,96
facts,cities,negated,0,The city of Pimpri is not in India.,24,0.033851182291485295,-0.500600172409401,96
facts,cities,negated,0,The city of Borivli is not in India.,24,0.22076396544581375,-0.16850426375782318,96
facts,cities,negated,0,The city of Thiruvananthapuram is not in India.,24,0.00012875437278008967,-1.3482489261435018,96
facts,cities,negated,0,The city of Zapopan is not in Mexico.,24,0.0016332901097448806,-0.9729507213603216,96
facts,cities,negated,0,The city of Kampala is not in Uganda.,24,0.003613527174253035,-0.8700556873243672,96
facts,animal_class,negated,0,The ostrich is not a bird.,24,0.00034504893547146037,-1.102191325808708,96
facts,sp_en_trans,negated,0,The Spanish word 'soldado' does not mean 'soldier'.,24,0.026756581834371816,-0.5332290420891661,96
facts,inventors,negated,0,Wallace Carothers did not live in the U.S.,24,0.8512473245359006,0.39826352655041275,96
facts,facts,negated,0,The human skin isn't the body's largest organ.,24,0.5970463138858317,-0.006044632853738269,96
facts,cities,negated,0,The city of Matola is not in Mozambique.,24,0.016088167771480533,-0.6352402548882861,96
facts,animal_class,negated,0,The leopard is not a mammal.,24,0.001432535848288088,-0.8841273900667797,96
facts,animal_class,negated,0,The llama is not a mammal.,24,0.004053021219320736,-0.6852103770995579,96
facts,cities,negated,0,The city of Makassar is not in Indonesia.,24,0.0016061572874693834,-1.000435456804655,96
facts,facts,negated,0,"Our solar system doesn't consist of eight planets: Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, and Neptune.",24,0.970498174715934,0.4725590497567917,96
facts,cities,negated,0,The city of Addis Ababa is not in Ethiopia.,24,0.000357931763059668,-1.2239131530685028,96
facts,facts,negated,0,Fossils don't provide evidence of past life on Earth.,24,0.0032042828764743884,-0.7961039742861049,96
facts,cities,negated,0,The city of Orumiyeh is not in Iran.,24,0.0025040193807518043,-0.9432020042354903,96
facts,cities,negated,0,The city of Huizhou is not in China.,24,0.0035490677259206373,-0.8362992264173075,96
facts,element_symb,negated,0,Aluminum does not have the symbol Al.,24,0.00283488281504824,-0.9457650604702392,96
facts,element_symb,negated,0,Chlorine does not have the symbol Cl.,24,0.0021938550374535296,-0.9668835985815976,96
facts,cities,negated,0,The city of Ribeirao Preto is not in Brazil.,24,0.0015711345591306275,-1.0304215270105073,96
facts,cities,negated,1,The city of Ar Raqqah is not in Iraq.,24,0.9851092704800073,0.5493807596927995,96
facts,inventors,negated,1,Gordon Gould did not live in Canada.,24,0.9877062763206287,0.7118366456410066,96
facts,cities,negated,1,The city of Tebessa is not in India.,24,0.9918973516967148,0.7564549284781654,96
facts,cities,negated,1,The city of Nairobi is not in Mexico.,24,0.9845406278109962,0.6083993996058417,96
facts,cities,negated,1,The city of Ma'anshan is not in India.,24,0.9951152908678367,0.8138878778554516,96
facts,cities,negated,1,The city of Cangzhou is not in Germany.,24,0.9922391921766162,0.7230370328616256,96
facts,cities,negated,1,The city of Quito is not in China.,24,0.9963880520208616,0.8469457475608997,96
facts,animal_class,negated,1,The cassowary is not a mammal.,24,0.992500274901896,0.7680090443781793,96
facts,element_symb,negated,1,Thulium does not have the symbol Ne.,24,0.9416799079522236,0.3750260295783018,96
facts,cities,negated,1,The city of Dakar is not in India.,24,0.9955504575978357,0.8482483122412487,96
facts,cities,negated,1,The city of Sanming is not in Bulgaria.,24,0.9898834733726505,0.7180036654113313,96
facts,sp_en_trans,negated,1,The Spanish word 'proteger' does not mean 'dry'.,24,0.48957412329206895,-0.03452631701915128,96
facts,cities,negated,1,The city of Pikine is not in Pakistan.,24,0.9879430073919286,0.6740826327264064,96
facts,inventors,negated,1,August Horch did not live in Russia.,24,0.9770979330739111,0.6080113718405507,96
facts,cities,negated,1,The city of Macapa is not in China.,24,0.9934842656033085,0.753631307201826,96
facts,sp_en_trans,negated,1,The Spanish word 'historia' does not mean 'office'.,24,0.20614719543404406,-0.23576245042501304,96
facts,inventors,negated,1,Rudolf Diesel did not live in the U.S.,24,0.9667309659770158,0.4987399664771941,96
facts,cities,negated,1,The city of Neijiang is not in Ghana.,24,0.9906569141551391,0.7381184208000804,96
facts,element_symb,negated,1,Radium does not have the symbol Sm.,24,0.9476081119944609,0.38637482754256613,96
facts,facts,negated,1,The least abundant gas in Earth's atmosphere isn't nitrogen.,24,0.9257040826956949,0.2510159221995162,96
facts,cities,negated,1,The city of Gaziantep is not in Mexico.,24,0.9914566073769769,0.7235040345127478,96
facts,cities,negated,1,The city of Shihezi is not in Russia.,24,0.9943310103127952,0.7786263061572134,96
facts,cities,negated,1,The city of Anshun is not in Brazil.,24,0.9923071559202498,0.7527845000358423,96
facts,cities,negated,1,The city of Coimbatore is not in Malaysia.,24,0.9947403648680981,0.7990703072483167,96
facts,cities,negated,1,The city of Konya is not in Russia.,24,0.9911906044965665,0.7326302468006937,96
facts,facts,negated,1,The smallest ocean in the world isn't the Atlantic Ocean.,24,0.9857899754857643,0.49454271478944395,96
facts,inventors,negated,1,Edmund Cartwright did not live in the U.S.,24,0.8516808134425302,0.3696825301062917,96
facts,cities,negated,1,The city of Changchun is not in Germany.,24,0.9843518019211615,0.6195786820268082,96
facts,facts,negated,1,The human body does need water to survive.,24,0.995001347657115,0.9018276279216324,96
facts,cities,negated,1,The city of Turin is not in China.,24,0.9904714395329081,0.7173156463895456,96
facts,facts,negated,1,The largest flower in the world isn't the daisy.,24,0.9674158106996136,0.38918198728779574,96
facts,cities,negated,1,The city of Borivli is not in Ukraine.,24,0.9921852468943523,0.7552627242430476,96
facts,cities,negated,1,The city of Durban is not in Ukraine.,24,0.994083354722421,0.7894196119770234,96
facts,cities,negated,1,The city of Ulsan is not in South Africa.,24,0.9914120406647668,0.7170660382428171,96
facts,facts,negated,1,The largest land animal in the world isn't the whale.,24,0.9443400141814372,0.30673987521217344,96
facts,facts,negated,1,Humans do have basic senses.,24,0.9774948375204956,0.673130579958769,96
facts,facts,negated,1,The largest bird in the world isn't the penguin.,24,0.9469589346244403,0.2742926872396517,96
facts,facts,negated,1,The Grand Canyon isn't located in Europe.,24,0.996509234060539,0.8005666262313134,96
facts,element_symb,negated,1,Francium does not have the symbol Tl.,24,0.9364302062972019,0.2980106205351121,96
facts,cities,negated,1,The city of Lu'an is not in Turkey.,24,0.9942104090946394,0.7609304334704331,96
facts,cities,negated,1,The city of Voronezh is not in Romania.,24,0.9916896918816037,0.7417509352416308,96
facts,sp_en_trans,negated,1,The Spanish word 'padre' does not mean 'special'.,24,0.5597481413923644,0.05719629762543226,96
facts,cities,negated,1,The city of Maturin is not in Saudi Arabia.,24,0.9919634882915142,0.7253840741359677,96
facts,element_symb,negated,1,Argon does not have the symbol Co.,24,0.956357182253042,0.3910580095986086,96
facts,cities,negated,1,The city of Bobo-Dioulasso is not in China.,24,0.990740635384638,0.7310974472139331,96
facts,cities,negated,1,The city of Mumbai is not in China.,24,0.9978447947872551,0.9297155764470323,96
facts,cities,negated,1,The city of Mombasa is not in India.,24,0.9963512683700957,0.8497687814193523,96
facts,cities,negated,1,The city of Karaj is not in India.,24,0.9944163520860563,0.8141344428772456,96
facts,sp_en_trans,negated,1,The Spanish word 'opuesta' does not mean 'dress'.,24,0.5281840244021241,0.01925742855857996,96
facts,element_symb,negated,1,Indium does not have the symbol As.,24,0.9727672454262553,0.46413092654214483,96
facts,inventors,negated,1,Hans Oersted did not live in the U.S.,24,0.9508459816231037,0.4370680938680719,96
facts,sp_en_trans,negated,1,The Spanish word 'temperatura' does not mean 'hand'.,24,0.1500913938073672,-0.21656621577234664,96
facts,inventors,negated,1,George Eastman did not live in the U.K.,24,0.9582765474357015,0.4935619464542531,96
facts,element_symb,negated,1,Tin does not have the symbol Be.,24,0.9418199033665637,0.34922993574047273,96
facts,inventors,negated,1,Blaise Pascal did not live in Poland/France.,24,0.9743451646442286,0.5328832512972035,96
facts,cities,negated,1,The city of Bien Hoa is not in South Korea.,24,0.9896994915195183,0.6968929186330987,96
facts,facts,negated,1,The sun doesn't rise in the west.,24,0.9666191591889802,0.5280941581185112,96
facts,cities,negated,1,The city of Agadir is not in Bangladesh.,24,0.9947819862106836,0.7940807775132992,96
facts,cities,negated,1,The city of Changwon is not in Indonesia.,24,0.9909829513226324,0.717508662937536,96
facts,cities,negated,1,The city of Vijayawada is not in Nigeria.,24,0.9929240063416398,0.7849171970745841,96
facts,cities,negated,1,The city of San Pedro Sula is not in India.,24,0.9894547736850876,0.6940006630113487,96
facts,sp_en_trans,negated,1,The Spanish word 'dientes' does not mean 'hope'.,24,0.5834903229258411,0.02943306053336875,96
facts,cities,negated,1,The city of Nyala is not in Mozambique.,24,0.9815959532381728,0.5786281293763031,96
facts,cities,negated,1,The city of Dandong is not in Niger.,24,0.9903342403982777,0.6895049428627293,96
facts,cities,negated,1,The city of Astrakhan is not in India.,24,0.9967947448735599,0.9027108770162026,96
facts,sp_en_trans,negated,1,The Spanish word 'anguila' does not mean 'south'.,24,0.6047958587199698,0.05808806277135013,96
facts,sp_en_trans,negated,1,The Spanish word 'mano' does not mean 'too'.,24,0.26261857309637365,-0.07521442147532037,96
facts,element_symb,negated,1,Gadolinium does not have the symbol Hg.,24,0.9922921084966858,0.668489928287155,96
facts,facts,negated,1,The respiratory system doesn't prevent the exchange of gases between the body and the environment.,24,0.5434908082863874,-0.028749128309536597,96
facts,cities,negated,1,The city of Oyo is not in China.,24,0.9936609051127393,0.7700513191550045,96
facts,cities,negated,1,The city of Rourkela is not in Brazil.,24,0.9875153039601482,0.6734517674073082,96
facts,inventors,negated,1,John Walker did not live in the U.S.,24,0.788512331070294,0.39025112322163136,96
facts,inventors,negated,1,Ernest Swinton did not live in the U.S.,24,0.8990987558172502,0.43351465322436467,96
facts,inventors,negated,1,Charles Cros did not live in the U.S.,24,0.9139686726514382,0.5003285205961924,96
facts,facts,negated,1,The fastest land animal in the world isn't the snail.,24,0.9349214964415026,0.2586325540932375,96
facts,cities,affirmative,0,The city of Ar Raqqah is in Iraq.,24,0.001102994457057976,-0.7356266072843056,96
facts,inventors,affirmative,0,Gordon Gould lived in Canada.,24,0.6011144322758869,0.43846124431273087,96
facts,cities,affirmative,0,The city of Tebessa is in India.,24,0.00023425601075324426,-0.9372326692138702,96
facts,cities,affirmative,0,The city of Nairobi is in Mexico.,24,4.3805505273945586e-05,-1.215752420373808,96
facts,cities,affirmative,0,The city of Ma'anshan is in India.,24,0.00027492363389885625,-0.9449382643246333,96
facts,cities,affirmative,0,The city of Cangzhou is in Germany.,24,0.0008134593889100582,-0.7331974834418447,96
facts,cities,affirmative,0,The city of Quito is in China.,24,0.00016623549903367456,-1.0183816380230626,96
facts,animal_class,affirmative,0,The cassowary is a mammal.,24,0.00020506154656521538,-0.9890569487785831,96
facts,element_symb,affirmative,0,Thulium has the symbol Ne.,24,0.00025743339144577103,-0.9215055741141573,96
facts,cities,affirmative,0,The city of Dakar is in India.,24,0.00016198337877671568,-1.0083086046592786,96
facts,cities,affirmative,0,The city of Sanming is in Bulgaria.,24,0.0009823393429460219,-0.6987551369031345,96
facts,sp_en_trans,affirmative,0,The Spanish word 'proteger' means 'dry'.,24,0.0005131197003368721,-0.8300475217356853,96
facts,cities,affirmative,0,The city of Pikine is in Pakistan.,24,0.001083082254549132,-0.6972098355885743,96
facts,inventors,affirmative,0,August Horch lived in Russia.,24,0.12710524802022802,0.075854155101333,96
facts,cities,affirmative,0,The city of Macapa is in China.,24,0.0004470312627967473,-0.8383268565897892,96
facts,sp_en_trans,affirmative,0,The Spanish word 'historia' means 'office'.,24,0.00017677221959888599,-1.002698522452513,96
facts,inventors,affirmative,0,Rudolf Diesel lived in the U.S.,24,0.6660418370829244,0.45735976586698424,96
facts,cities,affirmative,0,The city of Neijiang is in Ghana.,24,0.0002946385594413993,-0.9135132158709391,96
facts,element_symb,affirmative,0,Radium has the symbol Sm.,24,0.010219651631697012,-0.3415972008921748,96
facts,facts,affirmative,0,The least abundant gas in Earth's atmosphere is nitrogen.,24,0.0017082791813613268,-0.7019572129906607,96
facts,cities,affirmative,0,The city of Gaziantep is in Mexico.,24,5.8735461137782364e-05,-1.1718958871069614,96
